,smi,Score,Score_bin
802,O=c1c2cc(Cl)cc(Cl)c2ncn1CCc1cnc[nH]1,-23.763386999999998,0
803,COc1ccccc1[C@@H](C)N(C)c1nncc(-c2ccc(F)cc2)n1,-23.018578,0
804,COc1ccccc1CN1C[C@@H](C(=O)NCc2c(C)n[nH]c2C)CCC1=O,-24.823542,0
805,CCc1nc2sc([C@H](c3cccc(OC)c3)N3CCC(O)CC3)c(O)n2n1,-6.7904860000000005,0
806,COc1ccc(-c2cn(CC(=O)NCc3cccc(Cl)c3)nc2N(C)C)cc1,-21.284641,0
807,Cn1nc(C2CCC2)cc1NC(=O)c1ccccc1F,-25.732197,0
808,COc1cc([C@H]2C[C@](O)(C3(O)CCCCC3)ON2)cc(OC)c1OC,-12.035613,0
809,COc1ccc(C2=NO[C@@H](CN[C@@H]3[C@@H]4CCO[C@@H]4C3(C)C)C2)cc1F,-22.479185,0
810,C[C@H](COc1ccccc1)NC(=O)[C@H](c1ccccc1)N(C)S(C)(=O)=O,-22.378995,0
811,COc1cccc(CN2CC[C@@]3(CCN(C(=O)c4cccs4)C3)C2=O)c1,-27.346846999999997,0
812,Cc1nnc(N[C@H]2C[C@@H](c3cc(O)nc(N(C)C)n3)C2)s1,-28.007129,0
813,COc1ccc(N2C(=O)/C(=C\c3ccccc3O)C(=O)NC2=S)cc1,-25.937007,0
814,Cc1nc(CN2CC[C@@]3(C2)COCc2cnc(N4C[C@@H](C)O[C@H](C)C4)nc23)c[nH]1,-14.406206,0
815,COc1ccccc1OCC(=O)N1CCN(c2ccccc2[N+](=O)[O-])CC1,-21.411642,0
816,Cc1ccc([C@@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@]2(CN)CO)cc1,-17.52058,0
817,COC(=O)c1cccc(OC[C@H](O)Cn2c(C)nc3ccccc3c2=O)c1,-19.331976,0
818,Cc1ccc2c(c1)N(CC(=O)Nc1ccc3c(c1)OCCO3)C(=O)CO2,-27.541281,0
819,COc1cc(C(=O)NCc2cn3c(n2)SCC3)c2ccccc2n1,-23.278858,0
820,CCOC(=O)c1cnn(-c2ccc(NC(=O)N3CCCC3)cc2)c1C(F)(F)F,-17.028829,0
821,O=C(CCCNC(=O)[C@@H]1C[C@@H]1c1ccco1)Nc1cn[nH]c1,-23.501962,0
822,Cc1cc2cc(C(=O)N[C@H](c3cnn(C)c3)C3CC(O)C3)ccc2o1,-26.504482,0
823,CCc1ccc(OCCSc2nc3ccccc3n2CCO)cc1,-25.65385,0
824,O=C(NCCc1ccc(F)cc1)c1cc2c([nH]c1=O)CCCC2=O,-29.183171,0
825,CN1CCN(C(=O)c2ccc(Oc3ccccc3Cl)o2)CC1,-26.263647,0
826,COc1csc(C(=O)N(CCCO)[C@@H]2CCc3ccccc32)c1,-22.178797,0
827,CSCC[C@@H](NC(=O)c1ccc2nc(C)c(C)nc2c1)C(=O)O,-20.344514999999998,0
828,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3C[C@H](C)O[C@@H](C)C3)cc2)cn1,-23.430006,0
829,CS(=O)(=O)N1CCC[C@H](c2nc(C(=O)NCCCCO)c3ccccn32)C1,-24.591516,0
830,O=C(N[C@H]1CCc2c1cccc2O)[C@H]1CSCN1C(=O)C1CCC1,-18.690920000000002,0
831,COc1cc2c(cc1OC)CN(CC(=O)NC(=O)NCc1ccco1)CC2,-20.986841000000002,0
832,O=C(COc1ccc2c3c(c(=O)oc2c1)CCC3)NC1CCCC1,-29.684905999999998,0
833,COc1cccc(OC)c1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,-27.678548,0
834,COC(=O)c1ccc(NC(=O)CSc2nnnn2Cc2ccco2)cc1,-23.720303,0
835,CCc1ccc(C(=O)Nc2ccc(OC)c(C(=O)N(C)C)c2)s1,-27.472408,0
836,CC(C)N1CC[C@@H](c2nnc3n2CCN(C(=O)c2ccc(Cl)cc2)CC3)C1,-15.109473000000001,0
837,COc1ccc(S(=O)(=O)NCC(=O)Nc2ccc(C)cc2C)cc1OC,-38.547982,1
838,COc1ccc(Cn2nc(C)nc2CCNC(=O)c2ccccc2F)cc1,-18.728704999999998,0
839,CC(=O)Nc1ccc(NC(=O)c2cnn(-c3ccccn3)c2C(C)C)cc1,-26.947466,0
840,COc1c(C)cccc1CN1CC[C@@H](c2cc3nc(C)c(C)c(O)n3n2)C1,-28.091865000000002,0
841,COCCc1noc([C@@H]2CCCN(C(=O)c3nn(C)c4c3CCCC4)C2)n1,-25.31301400000001,0
842,NC(=O)CCNc1ccc(C(=O)N2CCC(CCc3ccccc3)CC2)cn1,-20.816193,0
843,C[C@H]1CCCCN1S(=O)(=O)c1ccc(C(=O)NC2CCCCC2)cc1,-23.201472,0
844,COC(=O)c1ccc(C(=O)Nc2ncc(Cc3ccc(C)c(F)c3)s2)nc1,-28.670835999999998,0
845,C[C@H](C(=O)NCc1cccnc1N(C)CCc1ccccn1)n1ccnc1,-28.0391,0
846,CCc1nc(C)ccc1OCC(=O)N1CCC[C@H](C(F)(F)F)C1,-27.667265999999998,0
847,C[C@H](NC(=O)c1ccco1)C(=O)N1CCC(c2nc3ccccc3s2)CC1,-15.878623000000001,0
848,COc1ccc(-n2nnc(C(=O)Nc3ccccc3F)c2N)cc1,-33.098890000000004,1
849,CNS(=O)(=O)C[C@H]1CCCN(C(=O)NCc2cccc3ccsc32)C1,-18.903873,0
850,O=C(c1cnn2ccccc12)N1C[C@H](c2ccccc2)[C@@H]2[C@H]1C1CCN2CC1,-33.403721000000004,1
851,CCc1ccccc1N1C(=O)[C@H]2NN=C(C(=O)OC)[C@H]2C1=O,-15.706567000000001,0
852,CC(C)c1nnc(NC(=O)c2noc3c2CCCCC3)s1,-22.730445,0
853,Cc1noc(C)c1C(=O)N[C@@H](c1ccc(C)cc1)C1CC1,-26.194755999999998,0
854,COc1ccc(C(=O)N2CCC(c3nnc4ccccn43)CC2)c(OC)c1OC,-29.240434999999998,0
855,C[C@@H](NC(=O)N1CCN(Cc2cccs2)CC1)c1nncn1C,-16.364883,0
856,O=C(CS(=O)(=O)Cc1ccccc1)Nc1nc(-c2ccccc2)cs1,-18.118431,0
857,COc1ccccc1C(=O)N1CCC(c2noc(-c3cccnc3)n2)CC1,-25.893828,0
858,Cc1cccc2c1[C@@H](C)C[C@@H]2CC(=O)O,-29.282865,0
859,Cc1ccc(NC(=O)c2cc(-c3cccnc3)on2)cc1N(C)C,-32.955948,1
860,O=c1c2ccccc2nnn1Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,-36.128026,1
861,Cc1cc(C(=O)N[C@@H]2CCOC[C@H]2OCc2ccccc2)cc(=O)[nH]1,-25.358059,0
862,CCOc1ccccc1[C@H]1NC(=O)NC(C)=C1C(=O)OCCC(C)C,-20.949499,0
863,CCCn1cc(C(=O)N2CCC[C@@](O)(COc3ccccc3C)C2)cn1,-17.90121,0
864,CC(C)=C[C@@H]1[C@H](C(=O)N[C@H](c2nnc3n2CCC3)C(C)C)C1(C)C,-26.908998999999998,0
865,CCN(CC)S(=O)(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,-24.370232,0
866,CC[C@@H](C)[C@@H](NC(=O)c1ccccc1)C(=O)NCc1ccccc1F,-29.898375,0
867,O=C(c1ccc2nc(-c3ccccc3)cn2c1)N1CCO[C@H](C(F)(F)F)C1,-34.162678,1
868,CC(C)c1nc(-c2cccnc2SCC(=O)Nc2ccccc2)no1,-28.247359999999997,0
869,COc1ccc([C@@H](CNC(=O)C(=O)NC2CCCCC2)N2CCOCC2)cc1,-18.2171,0
870,C[C@H](Cc1ccccc1F)C(=O)N1CCC[C@H](N2CCNCC2=O)C1,-28.828917999999998,0
871,COC(=O)c1sccc1S(=O)(=O)NC[C@@H](c1ccsc1)n1cccn1,-26.934565999999997,0
872,CC1CCN(C(=O)CSc2ccc(-c3ccc4c(c3)OCO4)nn2)CC1,-25.783306,0
873,O=C(OCn1nnc2ccccc2c1=O)c1ccc(-c2ccccc2)cc1,-29.736023,0
874,C[C@@H](Sc1nc2c(cnn2-c2cccc(Cl)c2)c(O)n1)C(=O)NC(N)=O,-33.361001,1
875,O=C(O)c1ccc(N2C(=O)/C(=C/c3ccoc3)C(=O)NC2=S)cc1,-35.076366,1
876,COc1cc(NC(=O)CCCc2ccccc2)cc(OC)c1,-20.217395,0
877,O=c1c2sccc2n(Cc2ccc(Cl)cc2)c(=O)n1Cc1ccco1,-29.887562,0
878,C[C@@]1(C(=O)O)CCN(C(=O)CCOc2cccc(Br)c2)C1,-27.54130300000001,0
879,CN1c2ccccc2/C(=C\c2nc3ccccc3c(=O)n2Cc2ccccc2)C1=O,-26.484890999999998,0
880,O=C(Cc1cnn(-c2ccccc2)c1)NCCOc1ccccc1,-22.633921,0
881,CC(C)(C)NC(=O)CCCN1c2cccc3cccc(c23)S1(=O)=O,-24.330907,0
882,O=C(NCC1CCC(c2nc3ccccc3[nH]2)CC1)N1CCSCC1,-24.027236,0
883,Fc1ccc(CN2CCSCC2)cc1Br,-21.458075,0
884,COc1cccc(OCCNC(=O)[C@@H]2CCCN2S(C)(=O)=O)c1,-24.461292999999998,0
885,CCOc1c(CNCCOc2ccccn2)cc(Br)cc1OC,-20.59753,0
886,C[C@@H](CNC(=O)c1nc2ncccn2n1)Cn1cc(Cl)cn1,-29.881695,0
887,O=C1CCCCN1Cc1cccc(F)c1C(F)(F)F,-26.256179,0
888,CCN1CCC[C@H]1CNC(=O)COc1ccc2c(c1)NC(=O)CC2,-23.202278,0
889,CC1(C)C[C@@](CCNC(=O)CN2CCCC2)(c2ccccc2)CCO1,-14.133426,0
890,COCCc1nc(C2CCC2)n(Cc2ccccc2C)n1,-25.528449,0
891,CN(C)S(=O)(=O)N(CC(=O)Nc1ccc(C(N)=O)cc1)c1ccccc1F,-36.849142,1
892,C[C@@H](COc1ccccc1)NC(=O)[C@H](c1ccccc1)N(C)S(C)(=O)=O,5.205043,0
893,CN(Cc1cnc(N2CCCCC2)nc1)[C@H]1CCS(=O)(=O)C1,-18.728613,0
894,COc1ccc2c(c1)c(C(=O)NCCc1nccs1)cn2C,-22.70407,0
895,C[C@H](NCC(=O)N([C@@H]1CCS(=O)(=O)C1)C1CCCCC1)c1ccc(F)cc1,-16.957386,0
896,O=C(NC[C@]1(O)CCc2ccccc21)c1cc(Cl)ccc1Cl,-32.334168,1
897,Cn1cc(C(=O)N2CC[C@@H](C(=O)NCCc3ccccc3)C2)ccc1=O,-30.210442999999998,1
898,CN1CCC(OC2CCN(C(=O)c3ccc(F)cc3Cl)CC2)CC1,-20.232474,0
899,Cc1cc2nc(NC(C3CC3)C3CC3)c3ccccc3n2n1,-14.648657,0
900,Cn1cnc(CN2CCOC[C@@H]2c2[nH]ncc2S(C)(=O)=O)c1,-20.384598999999998,0
901,CN1CC(=O)N2CCN(C(=O)c3ccc(Cl)cc3)C[C@@H]2C1=O,-24.996856,0
902,CN(C(=O)c1cnn(C(C)(C)C)c1)[C@@H](Cc1ccccc1)C(=O)O,-37.043354,1
903,CC(=O)N(C1CCOCC1)C1CCN(C(=O)Nc2ccc(Cl)cc2C)CC1,-18.577579999999998,0
904,CSCc1cccc(NC(=O)c2csc(S(N)(=O)=O)c2)c1,-27.83157700000001,0
905,O=S(=O)(N[C@@H](Cc1ccccc1)c1ccccc1)N1CCOCC1,-18.655972,0
906,CCOC(=O)[C@@H]1[C@H]2NC(=S)N(CC)[C@@]1(C)Oc1ccc([N+](=O)[O-])cc12,-1.690523,0
907,CN(C(=O)c1cc2ccccc2o1)[C@@H]1CCCC[C@H]1S(C)(=O)=O,-31.507655,1
908,COc1ccc([C@@H]2CCCN2C(=O)c2ccc3[nH]cnc3c2)cc1OC,-23.922212,0
909,CC(C)NC(=O)N1C[C@H]2N(c3ncccn3)CCC[C@@]2(C(=O)NCC2CC2)C1,-21.378007,0
910,CCOC(=O)[C@@]12CN(c3ncccn3)C[C@@H]1CN(C(=O)C1CC(O)C1)CCC2,-23.755557,0
911,CCc1noc(C)c1C(=O)N[C@H](C)c1cccc(OC)c1,-27.529833,0
912,CCCNc1ccc(CNC(=O)C2CCN(C3CC3)CC2)cc1,-14.720341000000001,0
913,CS(=O)(=O)N(Cc1cccnc1)C1CN(C(=O)C2CCCC2)C1,-24.668722,0
914,Cc1ncsc1-c1nc(NCCN2CCCC2=O)ncc1-c1ccc(F)cc1,-24.950281,0
915,Cc1onc(-c2ccccc2)c1C(=O)N1CC[C@@H](N2CCCC2)C1,-20.546266,0
916,Cc1nc(COC[C@@H]2CCOC23CN(C(=O)c2ccncc2)C3)cs1,-27.023501,0
917,CO[C@H](C)CCC(=O)N1CCC(c2nc(-c3ccccc3)no2)CC1,-25.836448999999998,0
918,CC(C)(C)[C@@H]1CCC2=NN(C(=O)c3cccnc3)[C@](O)(C(F)(F)F)[C@@H]2C1,-20.682563000000002,0
919,COC[C@@H]1CCCN(S(=O)(=O)NCc2nc3ccc(OC)cc3[nH]2)C1,-28.412383000000002,0
920,O=C1NC(=S)N/C1=C/c1cccn1-c1ccc(Br)cc1,-26.473988000000002,0
921,CC(C)NS(=O)(=O)c1ccc(NC(=O)C2(C(=O)O)CC2)cc1,-29.927255,0
922,C[C@H]1CCCCN1c1ccc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],-23.172598,0
923,OC[C@H](O)CSCc1nc2cc(C(F)(F)F)ccc2o1,-20.201103,0
924,Cc1ccc(N2C[C@@]3(COCCN(Cc4cccs4)C3)OCC2=O)s1,-23.625276,0
925,Cc1cc(=O)c(C(=O)N2CCC([C@@H](O)Cc3ccccc3)CC2)c[nH]1,-34.061749,1
926,Cc1cc(C(=O)N(CCCN(C)C)c2nc3ccccc3s2)no1,-27.021659999999997,0
927,O=C(Nn1cnc2ccccc21)c1cc(F)ccc1Br,-29.461087,0
928,O=C(Cn1nnnc1CN1CCc2ccccc2C1)N1CCCC1,-20.51309,0
929,O=C(c1cnc(O)c2ccccc12)N1CCC[C@@H]1c1nc2ccccc2[nH]1,-28.086558,0
930,CC(C)(C)[C@@H](CCO)NCc1nc(-c2ccc3c(c2)OCO3)no1,-24.855857,0
931,O=S(=O)(CCNc1cc([C@H]2C[C@@H](O)C2)ncn1)c1ccc(F)cc1,-24.694118,0
932,C[C@@H](NC(=O)CNC(=O)c1ccc2c(c1)CCC2)[C@H](C)c1ccccc1,-29.1404,0
933,Cc1nn(C)c(C)c1CC(=O)N[C@@H]1CCSc2ccc(Cl)cc21,-24.640713,0
934,Cn1cccc(NC(=O)c2cnn(-c3ccc(Cl)cc3)c2)c1=O,-24.159904,0
935,CNC(=O)[C@@H](C)N(Cc1ccc(C)cc1)C(=O)CSCc1ccc(F)cc1,-25.818682,0
936,Cc1ccc(-n2ncc3c2ncnc3NCCCOC(C)C)cc1,-22.008975,0
937,Cn1ccnc1[C@H](O)C1CCN(Cc2cccc(OC3CCCC3)c2)CC1,-16.121986,0
938,CCn1nc(C)c2ccn(CC(=O)NCc3cc(F)cc(F)c3)c(=O)c21,-24.953763000000002,0
939,C[C@H](CO)N=c1[nH]c(-c2ccccn2)cc(=Nc2c(F)cccc2F)[nH]1,-31.856154999999998,1
940,Cc1cccc([C@H]2CCCN2C(=O)COC[C@@H]2CCCO2)c1C,-20.184042,0
941,COCCN1C(=O)CC[C@@H]2[C@H]1CCN2Cc1ccc(OC)cc1,-28.001653000000005,0
942,Cc1cccc(S(=O)(=O)N2CC[C@@]3(C[C@@H]3C(=O)NCc3cccs3)C2)c1,-22.814708,0
943,COc1ccc([C@@H]2Nc3ccccc3C(=O)N2NS(C)(=O)=O)cc1,-24.1253,0
944,O=C(c1cccc(Cl)c1)N1CCC2(C[C@@H](Nc3ccccn3)CO2)CC1,-29.789126,0
945,Cc1ccc2sc(CNC(=O)[C@@H](C)OC[C@H]3CCCO3)nc2c1,-22.921877,0
946,O=C(c1cc2ccccc2oc1=O)N1CCN(S(=O)(=O)c2cccnc2)CC1,-35.280361,1
947,CN1CCN(C(=O)c2ccc3c(c2)OCC(C)(C)CO3)CC1,-17.581187,0
948,CCn1c(SCC(=O)OC(C)(C)C)nc2ccc(Br)cc2c1=O,-23.046795,0
949,O=C1N(CCC2CCCCC2)CCC[C@@]1(O)CN1CCc2[nH]ncc2C1,-12.007985000000001,0
950,O=C(c1ccc2c(c1)OCO2)N1CCN(Cc2ccc(F)cc2)CC1,-28.924542,0
951,O=C(NC1C[C@@H](C(F)(F)F)C[C@H](C(F)(F)F)C1)c1ccc[nH]c1=O,-37.514519,1
952,CC(C)c1nc(CN(C)c2ncnc3[nH]ccc32)cs1,-20.250273999999997,0
953,Cc1ccc(NC(=O)C(=O)NC[C@@H]2CCO[C@H]2C(C)(C)C)c(F)c1,-27.42571,0
954,O=C(NCC1(c2ccccc2)CC1)N[C@@H](c1nccs1)C1CC1,-22.673703,0
955,CCOc1ccccc1NC(=O)N1CCC[C@@H]1C(=O)NCc1ccco1,-23.12571,0
956,Oc1nc(-c2ccc(N3CCOCC3)nc2)nc2ccccc12,-30.259197999999998,1
957,NC(=O)N[C@@H](CC(=O)NCc1ccccc1Cl)c1cccs1,-29.220932,0
958,Cn1c(S)nnc1-c1csc(-c2cccc(C(F)(F)F)c2)n1,-23.867125,0
959,COc1ccc(-c2nc(CN3C[C@H](O)[C@@H](N(C)C)C3)c(C)o2)c2ccccc12,-9.683166,0
960,O=C(O)C1CCN(C(=O)NC[C@@H]2CCCC[C@H]2c2ccccc2)CC1,-16.160436999999998,0
961,CCOC(=O)Cc1csc(NC(=O)Cc2ccc(OC)cc2)n1,-25.32183,0
962,COc1ccc(S[C@H](C)C(=O)N2CCC[C@@H](C(=O)NCC(C)C)C2)cc1,-21.632135,0
963,COc1ccc(NC(=O)Cn2c3ccccc3nc(C)c2=O)cc1Cl,-28.020599,0
964,CC[C@H](C)N=c1[nH]c(-c2ccccc2)cc(=NCc2ccccc2[N+](=O)[O-])[nH]1,-29.890588,0
965,C[C@@H](c1ccc(-c2nc(N(C)C)n(C)n2)cc1)N1CCOCC1,-18.213179,0
966,CC[C@H]1CC[C@@H](C)N1C(=O)Cn1nnc2ccccc2c1=O,-25.618797,0
967,COc1ccccc1N1C[C@@]23C=C[C@@H](O2)[C@@H](C(=O)OC(C)C)[C@H]3C1=O,-14.392179999999998,0
968,O=S(=O)(c1ncccc1Br)N1CC(N2CC[C@@H](O)C2)C1,-21.516239000000002,0
969,C(NC[C@H]1C[C@@H]2CC[C@H]1C2)[C@@H]1C[C@@H]2CC[C@@H]1C2,-16.348406,0
970,O=C(NC1CCCCC1)N1CCC(c2nccn2CC2CC2)CC1,-22.847493,0
971,Cc1cccc(C(C)C)c1NC(=O)CN1CCN(c2ccccn2)CC1,-18.206112,0
972,CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)c2cccnc2)cc1,-26.017119,0
973,Cc1csc(CN(C)C(=O)c2ncccc2OCC(F)(F)F)n1,-24.998232,0
974,COc1ccc(N)cc1NC(=O)c1cccc(Cl)c1,-27.98643,0
975,COC(=O)C(C)(C)NC(=O)[C@H]1C[C@@H]1c1cccc(Br)c1,-19.641644,0
976,CCCN(CC(=O)N(C)C)C(=O)c1cnn(-c2ccccc2Cl)c1,-22.091886,0
977,Nc1ccsc1C(=O)NCc1cc2n(n1)CCCN(C1CCCCC1)C2,-31.610490999999996,1
978,CCO[C@H]1CN(CC)C[C@@H]1n1cnc2c(Cl)cccc2c1=O,-21.66416700000001,0
979,CNC(=O)c1ccccc1-c1ccc([C@@H](C)N(C)C)cc1,-20.068023999999998,0
980,O=C(COc1ccccc1F)N1CCc2nc([C@@H]3CCCN3)ncc2C1,-19.212899,0
981,C[C@H](NC(=O)COC(=O)CNC(=O)c1ccccc1)c1ccccc1,-30.002872999999997,1
982,COc1c(C)cnc(CSCc2cc(=O)n3ccsc3n2)c1C,-23.589559,0
983,Cn1c(C(=O)N2CCC[C@@H]2C(=O)Nc2nccs2)cc2ccccc21,-28.005468,0
984,CCCNC(=O)C1CCN(Cc2ccc(F)c(Br)c2)CC1,-15.372081,0
985,CNC(=O)c1cc(S(=O)(=O)NC[C@H]2COc3ccccc3O2)ccc1OC,-35.959385,1
986,COCC(=O)N([C@@H](C)c1ccc2c(c1)OCCCO2)C1CC1,-14.649723000000002,0
987,CS(=O)(=O)[C@@H]1CCC[C@H](NC(=O)c2nccc3ccccc32)C1,-30.500077,1
988,CN1C(=O)N[C@](C)([C@@H]2CCCN(CCc3ccccc3Cl)C2)C1=O,-30.103656,1
989,Cc1cc(S(=O)(=O)Nc2ccc(C(=O)N3CCCC3)cc2)ccc1F,-30.66850100000001,1
990,O=C(NCCN1CCOCC1)c1conc1-c1ccccc1,-19.464195,0
991,CCc1ncc(CNC[C@@H]2CCN(C)[C@H]2c2ccc(OC)cc2)s1,-21.96730100000001,0
992,COCCCN(C)CCNC(=O)c1nc(-c2ccccc2)cn1C,-16.595253,0
993,COC(=O)c1sccc1NS(=O)(=O)c1ccc(OC)cc1,-26.107668,0
994,COc1cccc(N2CCC(N3CCC[C@@H](C(=O)c4ccccn4)C3)CC2)c1,-27.889723999999998,0
995,COc1cccc(CC(=O)N2CCCC[C@H]2c2cc(C(N)=O)[nH]n2)c1,-26.395801000000002,0
996,Cn1cnc2cc(C(=O)NC[C@@H](c3cccnc3)N3CCCCC3)ccc21,-29.43992,0
997,CC1CCN(CCCCNC(=O)Nc2ccc(F)cn2)CC1,-31.141429,1
998,C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@@]2(O)C(=O)CO,-3.661765,0
999,COC(=O)[C@@H]1CCCCN1Cc1cc(=O)n2cccc(C)c2n1,-13.86635,0
